YEAR,MONTH,MENU_ITEM_ID,AVG_REVENUE_WO_ITEM,AVG_COST_WO_ITEM,AVG_PROFIT_WO_ITEM,PREV_AVG_REVENUE_WO_ITEM,PREV_AVG_COST_WO_ITEM,PREV_AVG_PROFIT_WO_ITEM
2017,10,143,12.6049694570,3.661305155543,8.943664301471,12.6074753693,3.663695911820,8.943779457441
2017,11,143,12.5049318496,3.630878283511,8.874053566086,12.6049694570,3.661305155543,8.943664301471
2017,12,143,12.3838543803,3.598541574896,8.785312805363,12.5049318496,3.630878283511,8.874053566086
2018,1,143,13.8119313840,3.974779992969,9.837151391026,12.3838543803,3.598541574896,8.785312805363
2018,2,143,13.6893807037,3.936763170639,9.752617533106,13.8119313840,3.974779992969,9.837151391026
2018,3,143,13.5374469318,3.892486704684,9.644960227112,13.6893807037,3.936763170639,9.752617533106
2018,4,143,13.4111530710,3.856241563394,9.554911507558,13.5374469318,3.892486704684,9.644960227112
2018,5,143,13.4443535609,3.865612340481,9.578741220429,13.4111530710,3.856241563394,9.554911507558
2018,6,143,13.0759102474,3.763636001667,9.312274245713,13.4443535609,3.865612340481,9.578741220429
2018,7,143,13.4376931106,3.864525807237,9.573167303410,13.0759102474,3.763636001667,9.312274245713
2018,8,143,13.6273896644,3.919540946986,9.707848717449,13.4376931106,3.864525807237,9.573167303410
2018,9,143,13.4815028369,3.874819340426,9.606683496454,13.6273896644,3.919540946986,9.707848717449
2018,10,143,13.8106630924,3.970732284442,9.839930807909,13.4815028369,3.874819340426,9.606683496454
2018,11,143,13.6550599561,3.924618150343,9.730441805745,13.8106630924,3.970732284442,9.839930807909
2018,12,143,13.5720556941,3.906594485678,9.665461208396,13.6550599561,3.924618150343,9.730441805745
2019,1,143,15.0451593721,4.311633054621,10.733526317498,13.5720556941,3.906594485678,9.665461208396
2019,2,143,15.0009538996,4.300388716663,10.700565182889,15.0451593721,4.311633054621,10.733526317498
2019,3,143,14.8161236244,4.247421511235,10.568702113133,15.0009538996,4.300388716663,10.700565182889
2019,4,143,14.9767842532,4.295074735524,10.681709517669,14.8161236244,4.247421511235,10.568702113133
2019,5,143,14.7892452292,4.236235170384,10.553010058860,14.9767842532,4.295074735524,10.681709517669
2019,6,143,14.8174085941,4.248531631133,10.568876962937,14.7892452292,4.236235170384,10.553010058860
2019,7,143,14.9927804509,4.295623176723,10.697157274216,14.8174085941,4.248531631133,10.568876962937
2019,8,143,14.7835509662,4.233940957167,10.549610009023,14.9927804509,4.295623176723,10.697157274216
2019,9,143,14.8339047248,4.252521934100,10.581382790667,14.7835509662,4.233940957167,10.549610009023
2019,10,143,15.0619935725,4.318533394533,10.743460177919,14.8339047248,4.252521934100,10.581382790667
2019,11,143,14.6627706687,4.202822510988,10.459948157756,15.0619935725,4.318533394533,10.743460177919
2019,12,143,15.0005937400,4.300347239256,10.700246500747,14.6627706687,4.202822510988,10.459948157756
2020,1,143,17.0249821598,4.895048874637,12.129933285157,15.0005937400,4.300347239256,10.700246500747
2020,2,143,16.8298395520,4.836300874390,11.993538677592,17.0249821598,4.895048874637,12.129933285157
2020,3,143,16.7344406108,4.807083988888,11.927356621901,16.8298395520,4.836300874390,11.993538677592
2020,4,143,16.6204264160,4.771406934834,11.849019481203,16.7344406108,4.807083988888,11.927356621901
2020,5,143,17.0284772150,4.893416250377,12.135060964655,16.6204264160,4.771406934834,11.849019481203
2020,6,143,17.4016854887,4.999177778932,12.402507709813,17.0284772150,4.893416250377,12.135060964655
2020,7,143,17.2887439155,4.967442044560,12.321301870974,17.4016854887,4.999177778932,12.402507709813
2020,8,143,17.1424638455,4.927417274921,12.215046570623,17.2887439155,4.967442044560,12.321301870974
2020,9,143,16.9135251868,4.860227012429,12.053298174391,17.1424638455,4.927417274921,12.215046570623
2020,10,143,17.2045772686,4.939504008707,12.265073259911,16.9135251868,4.860227012429,12.053298174391
2020,11,143,16.8354773139,4.838464555336,11.997012758563,17.2045772686,4.939504008707,12.265073259911
2020,12,143,16.6758491266,4.791786421397,11.884062705240,16.8354773139,4.838464555336,11.997012758563
2021,1,143,20.5364761005,5.791533038410,14.744943062115,16.6758491266,4.791786421397,11.884062705240
2021,2,143,20.4386375803,5.767769691978,14.670867888322,20.5364761005,5.791533038410,14.744943062115
2021,3,143,20.3618042255,5.735639566911,14.626164658627,20.4386375803,5.767769691978,14.670867888322
2021,4,143,20.8719432166,5.888738114587,14.983205102006,20.3618042255,5.735639566911,14.626164658627
2021,5,143,20.9007044289,5.892571438281,15.008132990640,20.8719432166,5.888738114587,14.983205102006
2021,6,143,20.8995012482,5.899071864033,15.000429384203,20.9007044289,5.892571438281,15.008132990640
2021,7,143,20.4554810370,5.774978751762,14.680502285270,20.8995012482,5.899071864033,15.000429384203
2021,8,143,20.8157085466,5.867304147010,14.948404399557,20.4554810370,5.774978751762,14.680502285270
2021,9,143,20.4480058186,5.767698395045,14.680307423521,20.8157085466,5.867304147010,14.948404399557
2021,10,143,20.5315194247,5.793174998444,14.738344426286,20.4480058186,5.767698395045,14.680307423521
2021,11,143,21.1010861135,5.950261717904,15.150824395633,20.5315194247,5.793174998444,14.738344426286
2021,12,143,20.7600576934,5.852202047725,14.907855645715,21.1010861135,5.950261717904,15.150824395633
2022,1,143,27.0788990742,7.719534039902,19.359365034307,20.7600576934,5.852202047725,14.907855645715
2022,2,143,26.6058017233,7.578437065786,19.027364657518,27.0788990742,7.719534039902,19.359365034307
2022,3,143,26.3999454746,7.524928072104,18.875017402469,26.6058017233,7.578437065786,19.027364657518
2022,4,143,26.6942894732,7.603173676747,19.091115796478,26.3999454746,7.524928072104,18.875017402469
2022,5,143,26.4758759395,7.541196528344,18.934679411165,26.6942894732,7.603173676747,19.091115796478
2022,6,143,26.9120394125,7.668887162577,19.243152249954,26.4758759395,7.541196528344,18.934679411165
2022,7,143,27.2881183154,7.775818758229,19.512299557219,26.9120394125,7.668887162577,19.243152249954
2022,8,143,26.7848776160,7.629041453490,19.155836162557,27.2881183154,7.775818758229,19.512299557219
2022,9,143,26.8531119873,7.653271462395,19.199840524929,26.7848776160,7.629041453490,19.155836162557
2022,10,143,27.2341128123,7.763372879769,19.470739932538,26.8531119873,7.653271462395,19.199840524929
2022,11,143,27.0474812485,7.706730484313,19.340750764175,27.2341128123,7.763372879769,19.470739932538
2022,12,143,27.4265927393,7.807175824676,19.619416914622,27.0474812485,7.706730484313,19.340750764175
2023,1,143,32.5574159227,9.292788997886,23.264626924824,27.4265927393,7.807175824676,19.619416914622
2023,2,143,31.9924187289,9.130067865240,22.862350863626,32.5574159227,9.292788997886,23.264626924824
2023,3,143,32.6857034726,9.322847193023,23.362856279581,31.9924187289,9.130067865240,22.862350863626
2023,4,143,32.0794129692,9.154314415169,22.925098553999,32.6857034726,9.322847193023,23.362856279581
2023,5,143,32.4340299916,9.247399835604,23.186630155962,32.0794129692,9.154314415169,22.925098553999
2023,6,143,0.0000000000,0.000000000000,0.000000000000,32.4340299916,9.247399835604,23.186630155962
2016,1,111,5.6466386663,2.031467500899,3.615171165357,,,
2016,2,111,5.6552529525,2.033695981750,3.621556970748,5.6466386663,2.031467500899,3.615171165357
2016,3,111,5.6200673788,2.020175488816,3.599891890019,5.6552529525,2.033695981750,3.621556970748
2016,4,111,5.6783314273,2.040557708379,3.637773718936,5.6200673788,2.020175488816,3.599891890019
2016,5,111,5.5356648456,1.988924763073,3.546740082506,5.6783314273,2.040557708379,3.637773718936
2016,6,111,5.7175980741,2.055151327024,3.662446747071,5.5356648456,1.988924763073,3.546740082506
2016,7,111,5.5550417044,1.995154142112,3.559887562330,5.7175980741,2.055151327024,3.662446747071
2016,8,111,5.7476017792,2.067054565141,3.680547214093,5.5550417044,1.995154142112,3.559887562330
2016,9,111,5.5844235294,2.005861869748,3.578561659664,5.7476017792,2.067054565141,3.680547214093
2016,10,111,5.4808323133,1.969400712140,3.511431601202,5.5844235294,2.005861869748,3.578561659664
2016,11,111,5.7123576952,2.053463454103,3.658894241083,5.4808323133,1.969400712140,3.511431601202
2016,12,111,5.6207800309,2.020620707610,3.600159323261,5.7123576952,2.053463454103,3.658894241083
2017,1,111,6.2670556353,2.274000314399,3.993055320864,5.6207800309,2.020620707610,3.600159323261
2017,2,111,6.1512190896,2.230274065806,3.920945023750,6.2670556353,2.274000314399,3.993055320864
2017,3,111,6.1382000184,2.225959614854,3.912240403530,6.1512190896,2.230274065806,3.920945023750
2017,4,111,5.9986545986,2.173974603255,3.824679995332,6.1382000184,2.225959614854,3.912240403530
2017,5,111,6.0868186220,2.206811940362,3.880006681675,5.9986545986,2.173974603255,3.824679995332
2017,6,111,6.2106902809,2.253036130733,3.957654150156,6.0868186220,2.206811940362,3.880006681675
2017,7,111,6.2567667836,2.270915012440,3.985851771148,6.2106902809,2.253036130733,3.957654150156
2017,8,111,6.0972375146,2.211476559468,3.885760955088,6.2567667836,2.270915012440,3.985851771148
2017,9,111,6.2335189642,2.261776530141,3.971742434032,6.0972375146,2.211476559468,3.885760955088
2017,10,111,6.1970370370,2.248039804363,3.948997232674,6.2335189642,2.261776530141,3.971742434032
2017,11,111,6.1528079818,2.231105685606,3.921702296206,6.1970370370,2.248039804363,3.948997232674
2017,12,111,6.0825258167,2.207277739441,3.875248077277,6.1528079818,2.231105685606,3.921702296206
2018,1,111,6.7889731656,2.459505728141,4.329467437471,6.0825258167,2.207277739441,3.875248077277
2018,2,111,6.7442360843,2.442850813926,4.301385270422,6.7889731656,2.459505728141,4.329467437471
2018,3,111,6.6730385828,2.417101261072,4.255937321723,6.7442360843,2.442850813926,4.301385270422
2018,4,111,6.5870285575,2.384942641991,4.202085915557,6.6730385828,2.417101261072,4.255937321723
2018,5,111,6.5812639208,2.382284378164,4.198979542642,6.5870285575,2.384942641991,4.202085915557
2018,6,111,6.4729972729,2.342940138711,4.130057134200,6.5812639208,2.382284378164,4.198979542642
2018,7,111,6.6008346614,2.390513040147,4.210321621207,6.4729972729,2.342940138711,4.130057134200
2018,8,111,6.6363520738,2.403023419293,4.233328654552,6.6008346614,2.390513040147,4.210321621207
2018,9,111,6.5897177482,2.386770210530,4.202947537639,6.6363520738,2.403023419293,4.233328654552
2018,10,111,6.7295594647,2.437344494576,4.292214970090,6.5897177482,2.386770210530,4.202947537639
2018,11,111,6.7098880597,2.430594415219,4.279293644483,6.7295594647,2.437344494576,4.292214970090
2018,12,111,6.7184748963,2.433663552872,4.284811343389,6.7098880597,2.430594415219,4.279293644483
2019,1,111,7.4052748250,2.631235767425,4.774039057527,6.7184748963,2.433663552872,4.284811343389
2019,2,111,7.3526302823,2.611668068127,4.740962214129,7.4052748250,2.631235767425,4.774039057527
2019,3,111,7.2934288752,2.591396398247,4.702032477001,7.3526302823,2.611668068127,4.740962214129
2019,4,111,7.4092471696,2.633278340149,4.775968829407,7.2934288752,2.591396398247,4.702032477001
2019,5,111,7.2430530576,2.573049692746,4.670003364808,7.4092471696,2.633278340149,4.775968829407
2019,6,111,7.2485308738,2.575032362146,4.673498511634,7.2430530576,2.573049692746,4.670003364808
2019,7,111,7.3857907654,2.625515435339,4.760275330071,7.2485308738,2.575032362146,4.673498511634
2019,8,111,7.2040211099,2.558791397273,4.645229712654,7.3857907654,2.625515435339,4.760275330071
2019,9,111,7.2796296466,2.586158278712,4.693471367894,7.2040211099,2.558791397273,4.645229712654
2019,10,111,7.3170803469,2.599897108585,4.717183238273,7.2796296466,2.586158278712,4.693471367894
2019,11,111,7.1505413453,2.540149469446,4.610391875824,7.3170803469,2.599897108585,4.717183238273
2019,12,111,7.3152240254,2.599161536120,4.716062489298,7.1505413453,2.540149469446,4.610391875824
2020,1,111,8.3846712444,3.014963985588,5.369707258773,7.3152240254,2.599161536120,4.716062489298
2020,2,111,8.2275189495,2.957938642545,5.269580306982,8.3846712444,3.014963985588,5.369707258773
2020,3,111,8.2817340356,2.979732428764,5.302001606878,8.2275189495,2.957938642545,5.269580306982
2020,4,111,8.1122654206,2.917937531611,5.194327888950,8.2817340356,2.979732428764,5.302001606878
2020,5,111,8.3436148611,3.002204944470,5.341409916650,8.1122654206,2.917937531611,5.194327888950
2020,6,111,8.4973689802,3.059588886922,5.437780093248,8.3436148611,3.002204944470,5.341409916650
2020,7,111,8.4928582237,3.058837969190,5.434020254508,8.4973689802,3.059588886922,5.437780093248
2020,8,111,8.3528701664,3.005999182133,5.346870984275,8.4928582237,3.058837969190,5.434020254508
2020,9,111,8.3689156218,3.011923624760,5.356991997063,8.3528701664,3.005999182133,5.346870984275
2020,10,111,8.2892619995,2.983401890658,5.305860108874,8.3689156218,3.011923624760,5.356991997063
2020,11,111,8.2981502890,2.985693918656,5.312456370361,8.2892619995,2.983401890658,5.305860108874
2020,12,111,8.2592271625,2.972298609339,5.286928553202,8.2981502890,2.985693918656,5.312456370361
2021,1,111,10.1020441027,3.632750541008,6.469293561705,8.2592271625,2.972298609339,5.286928553202
2021,2,111,10.0665377478,3.619161698852,6.447376048923,10.1020441027,3.632750541008,6.469293561705
2021,3,111,10.0352808130,3.606693371852,6.428587441112,10.0665377478,3.619161698852,6.447376048923
2021,4,111,10.2961643920,3.703519304313,6.592645087721,10.0352808130,3.606693371852,6.428587441112
2021,5,111,10.2535204620,3.689886952352,6.563633509687,10.2961643920,3.703519304313,6.592645087721
2021,6,111,10.2754828732,3.696034668920,6.579448204262,10.2535204620,3.689886952352,6.563633509687
2021,7,111,10.0568463954,3.618140741356,6.438705654007,10.2754828732,3.696034668920,6.579448204262
2021,8,111,10.1854901359,3.665487612267,6.520002523605,10.0568463954,3.618140741356,6.438705654007
2021,9,111,10.1004137149,3.633434709347,6.466979005586,10.1854901359,3.665487612267,6.520002523605
2021,10,111,10.1334249627,3.644079280495,6.489345682217,10.1004137149,3.633434709347,6.466979005586
2021,11,111,10.3542119681,3.722544440443,6.631667527630,10.1334249627,3.644079280495,6.489345682217
2021,12,111,10.1745481733,3.654015646891,6.520532526404,10.3542119681,3.722544440443,6.631667527630
2022,1,111,13.5232230513,4.917943932958,8.605279118356,10.1745481733,3.654015646891,6.520532526404
2022,2,111,13.1661513735,4.787200540620,8.378950832846,13.5232230513,4.917943932958,8.605279118356
2022,3,111,12.9506636536,4.706932578229,8.243731075324,13.1661513735,4.787200540620,8.378950832846
2022,4,111,13.1300594269,4.770356671799,8.359702755114,12.9506636536,4.706932578229,8.243731075324
2022,5,111,13.1285347499,4.770470521354,8.358064228536,13.1300594269,4.770356671799,8.359702755114
2022,6,111,13.1238082919,4.769971851637,8.353836440223,13.1285347499,4.770470521354,8.358064228536
2022,7,111,13.3805117453,4.868349796544,8.512161948756,13.1238082919,4.769971851637,8.353836440223
2022,8,111,13.2179142755,4.808464332506,8.409449942960,13.3805117453,4.868349796544,8.512161948756
2022,9,111,13.1850662585,4.794934116587,8.390132141922,13.2179142755,4.808464332506,8.409449942960
2022,10,111,13.5212048504,4.919756749602,8.601448100759,13.1850662585,4.794934116587,8.390132141922
2022,11,111,13.2435647581,4.816802817596,8.426761940497,13.5212048504,4.919756749602,8.601448100759
2022,12,111,13.4357971903,4.891227694764,8.544569495530,13.2435647581,4.816802817596,8.426761940497
2023,1,111,16.0075043230,5.723768167474,10.283736155542,13.4357971903,4.891227694764,8.544569495530
2023,2,111,15.6875884904,5.605433437809,10.082155052552,16.0075043230,5.723768167474,10.283736155542
2023,3,111,16.0769981016,5.746496936618,10.330501164948,15.6875884904,5.605433437809,10.082155052552
2023,4,111,15.7020941899,5.607829340404,10.094264849502,16.0769981016,5.746496936618,10.330501164948
2023,5,111,16.1863404137,5.780847917436,10.405492496306,15.7020941899,5.607829340404,10.094264849502
2023,6,111,0.0000000000,0.000000000000,0.000000000000,16.1863404137,5.780847917436,10.405492496306
2016,1,155,10.6718850404,3.430365556226,7.241519484168,,,
2016,2,155,10.7863040886,3.474563735094,7.311740353492,10.6718850404,3.430365556226,7.241519484168
2016,3,155,10.5937316068,3.405810664361,7.187920942466,10.7863040886,3.474563735094,7.311740353492
2016,4,155,10.6881557343,3.439715459408,7.248440274898,10.5937316068,3.405810664361,7.187920942466
2016,5,155,10.4955846871,3.374017239022,7.121567448126,10.6881557343,3.439715459408,7.248440274898
2016,6,155,10.6143237616,3.406067931812,7.208255829791,10.4955846871,3.374017239022,7.121567448126
2016,7,155,10.6670937989,3.425732646381,7.241361152516,10.6143237616,3.406067931812,7.208255829791
2016,8,155,10.9744528078,3.527465701116,7.446987106732,10.6670937989,3.425732646381,7.241361152516
2016,9,155,10.4551607078,3.362162136602,7.092998571235,10.9744528078,3.527465701116,7.446987106732
2016,10,155,10.4863231717,3.372956200341,7.113366971380,10.4551607078,3.362162136602,7.092998571235
2016,11,155,10.6373753927,3.417208510232,7.220166882483,10.4863231717,3.372956200341,7.113366971380
2016,12,155,10.6979085546,3.439190390855,7.258718163717,10.6373753927,3.417208510232,7.220166882483
2017,1,155,11.7540108561,3.776324929697,7.977685926362,10.6979085546,3.439190390855,7.258718163717
2017,2,155,11.5597375660,3.713971188945,7.845766377035,11.7540108561,3.776324929697,7.977685926362
2017,3,155,11.7222416244,3.761055379865,7.961186244501,11.5597375660,3.713971188945,7.845766377035
2017,4,155,11.2747782403,3.620136686343,7.654641553933,11.7222416244,3.761055379865,7.961186244501
2017,5,155,11.4919549147,3.693043270146,7.798911644588,11.2747782403,3.620136686343,7.654641553933
2017,6,155,11.8230311146,3.798814000591,8.024217114021,11.4919549147,3.693043270146,7.798911644588
2017,7,155,11.8224009882,3.805806647264,8.016594340982,11.8230311146,3.798814000591,8.024217114021
2017,8,155,11.5597517972,3.723297810253,7.836453986947,11.8224009882,3.805806647264,8.016594340982
2017,9,155,11.8238349897,3.797847501578,8.025987488168,11.5597517972,3.723297810253,7.836453986947
2017,10,155,11.7068843026,3.759336118996,7.947548183597,11.8238349897,3.797847501578,8.025987488168
2017,11,155,11.5462358119,3.711170495522,7.835065316385,11.7068843026,3.759336118996,7.947548183597
2017,12,155,11.7010033525,3.759315310704,7.941688041786,11.5462358119,3.711170495522,7.835065316385
2018,1,155,12.9488064038,4.147244214365,8.801562189393,11.7010033525,3.759315310704,7.941688041786
2018,2,155,12.8269917114,4.097664024518,8.729327686843,12.9488064038,4.147244214365,8.801562189393
2018,3,155,12.6400453858,4.034764025466,8.605281360313,12.8269917114,4.097664024518,8.729327686843
2018,4,155,12.4635552946,3.979967113352,8.483588181253,12.6400453858,4.034764025466,8.605281360313
2018,5,155,12.6016578911,4.029052854372,8.572605036719,12.4635552946,3.979967113352,8.483588181253
2018,6,155,12.1977521945,3.902532950709,8.295219243754,12.6016578911,4.029052854372,8.572605036719
2018,7,155,12.4874702941,3.998427926758,8.489042367379,12.1977521945,3.902532950709,8.295219243754
2018,8,155,12.8508175116,4.115927644027,8.734889867554,12.4874702941,3.998427926758,8.489042367379
2018,9,155,12.5252064236,4.009851401807,8.515355021746,12.8508175116,4.115927644027,8.734889867554
2018,10,155,12.9215432436,4.133693988250,8.787849255363,12.5252064236,4.009851401807,8.515355021746
2018,11,155,12.7508347554,4.082327296644,8.668507458760,12.9215432436,4.133693988250,8.787849255363
2018,12,155,12.7286872005,4.072259780972,8.656427419576,12.7508347554,4.082327296644,8.668507458760
2019,1,155,14.2515508876,4.593977341769,9.657573545871,12.7286872005,4.072259780972,8.656427419576
2019,2,155,13.9509399718,4.491372248452,9.459567723343,14.2515508876,4.593977341769,9.657573545871
2019,3,155,13.7975185966,4.447904894804,9.349613701843,13.9509399718,4.491372248452,9.459567723343
2019,4,155,14.1698424569,4.554318952676,9.615523504260,13.7975185966,4.447904894804,9.349613701843
2019,5,155,13.8296049735,4.451082167291,9.378522806235,14.1698424569,4.554318952676,9.615523504260
2019,6,155,13.9635437753,4.496084533148,9.467459242156,13.8296049735,4.451082167291,9.378522806235
2019,7,155,14.1546661472,4.560501601834,9.594164545373,13.9635437753,4.496084533148,9.467459242156
2019,8,155,13.7147988384,4.413766873374,9.301031965031,14.1546661472,4.560501601834,9.594164545373
2019,9,155,13.9292743678,4.488434848774,9.440839518999,13.7147988384,4.413766873374,9.301031965031
2019,10,155,14.0707480238,4.529863353368,9.540884670412,13.9292743678,4.488434848774,9.440839518999
2019,11,155,13.6553274124,4.391899244026,9.263428168394,14.0707480238,4.529863353368,9.540884670412
2019,12,155,13.9740432748,4.497935454114,9.476107820661,13.6553274124,4.391899244026,9.263428168394
2020,1,155,15.7460723800,5.075813494900,10.670258885063,13.9740432748,4.497935454114,9.476107820661
2020,2,155,15.5442929293,5.012302990045,10.531989939248,15.7460723800,5.075813494900,10.670258885063
2020,3,155,15.6226369863,5.036155868618,10.586481117684,15.5442929293,5.012302990045,10.531989939248
2020,4,155,15.4147026006,4.965255463050,10.449447137585,15.6226369863,5.036155868618,10.586481117684
2020,5,155,15.7928930818,5.094719635220,10.698173446541,15.4147026006,4.965255463050,10.449447137585
2020,6,155,16.1364628582,5.203878791750,10.932584066435,15.7928930818,5.094719635220,10.698173446541
2020,7,155,15.9925640141,5.159606711785,10.832957302354,16.1364628582,5.203878791750,10.932584066435
2020,8,155,15.8360649627,5.097860804934,10.738204157792,15.9925640141,5.159606711785,10.832957302354
2020,9,155,15.7800753385,5.091820474919,10.688254863628,15.8360649627,5.097860804934,10.738204157792
2020,10,155,15.8247699825,5.094973213792,10.729796768692,15.7800753385,5.091820474919,10.688254863628
2020,11,155,15.4727291347,4.981556098310,10.491173036354,15.8247699825,5.094973213792,10.729796768692
2020,12,155,15.5983476995,5.022534859510,10.575812840031,15.4727291347,4.981556098310,10.491173036354
2021,1,155,18.7021827848,6.049550213040,12.652632571730,15.5983476995,5.022534859510,10.575812840031
2021,2,155,18.6714525851,6.046570899482,12.624881685627,18.7021827848,6.049550213040,12.652632571730
2021,3,155,18.6192867365,6.013140095654,12.606146640807,18.6714525851,6.046570899482,12.624881685627
2021,4,155,19.0664349307,6.161682528838,12.904752401874,18.6192867365,6.013140095654,12.606146640807
2021,5,155,19.2689149121,6.233784750808,13.035130161265,19.0664349307,6.161682528838,12.904752401874
2021,6,155,19.0905046636,6.187789515323,12.902715148235,19.2689149121,6.233784750808,13.035130161265
2021,7,155,18.9312316322,6.130079098199,12.801152533971,19.0905046636,6.187789515323,12.902715148235
2021,8,155,19.0888115490,6.173319046040,12.915492502926,18.9312316322,6.130079098199,12.801152533971
2021,9,155,18.7973867453,6.085968837552,12.711417907758,19.0888115490,6.173319046040,12.915492502926
2021,10,155,18.8715219628,6.103667764147,12.767854198655,18.7973867453,6.085968837552,12.711417907758
2021,11,155,19.1302377635,6.191830506445,12.938407257011,18.8715219628,6.103667764147,12.767854198655
2021,12,155,18.4521188505,5.961184751583,12.490934098880,19.1302377635,6.191830506445,12.938407257011
2022,1,155,24.7697237110,7.953945135691,16.815778575338,18.4521188505,5.961184751583,12.490934098880
2022,2,155,24.1117740646,7.737203085026,16.374570979573,24.7697237110,7.953945135691,16.815778575338
2022,3,155,24.1500568394,7.770956851582,16.379099987847,24.1117740646,7.737203085026,16.374570979573
2022,4,155,24.2543233141,7.796598133079,16.457725181047,24.1500568394,7.770956851582,16.379099987847
2022,5,155,23.8857777418,7.672527227041,16.213250514712,24.2543233141,7.796598133079,16.457725181047
2022,6,155,24.2228247353,7.776906912704,16.445917822635,23.8857777418,7.672527227041,16.213250514712
2022,7,155,24.8206490839,7.985554288883,16.835094795005,24.2228247353,7.776906912704,16.445917822635
2022,8,155,24.4300645642,7.864448511092,16.565616053100,24.8206490839,7.985554288883,16.835094795005
2022,9,155,24.5273772086,7.889482965229,16.637894243394,24.4300645642,7.864448511092,16.565616053100
2022,10,155,24.7020100756,7.938660900504,16.763349175063,24.5273772086,7.889482965229,16.637894243394
2022,11,155,24.4561414380,7.847388456526,16.608752981460,24.7020100756,7.938660900504,16.763349175063
2022,12,155,24.6886127061,7.926399305427,16.762213400630,24.4561414380,7.847388456526,16.608752981460
2023,1,155,29.6817922374,9.476525030218,20.205267207225,24.6886127061,7.926399305427,16.762213400630
2023,2,155,29.0922944759,9.298915089894,19.793379385965,29.6817922374,9.476525030218,20.205267207225
2023,3,155,29.6870439793,9.470964564843,20.216079414492,29.0922944759,9.298915089894,19.793379385965
2023,4,155,29.1377744163,9.309513054916,19.828261361394,29.6870439793,9.470964564843,20.216079414492
2023,5,155,28.8730602839,9.228998310899,19.644061972974,29.1377744163,9.309513054916,19.828261361394
2023,6,155,0.0000000000,0.000000000000,0.000000000000,28.8730602839,9.228998310899,19.644061972974
2016,1,102,2.9869988274,0.644532390228,2.342466437134,,,
2016,2,102,3.0099644524,0.649150313762,2.360814138636,2.9869988274,0.644532390228,2.342466437134
2016,3,102,2.9844362381,0.643618161942,2.340818076159,3.0099644524,0.649150313762,2.360814138636
2016,4,102,3.0369903455,0.655073874901,2.381916470639,2.9844362381,0.643618161942,2.340818076159
2016,5,102,2.9697576109,0.640093124436,2.329664486453,3.0369903455,0.655073874901,2.381916470639
2016,6,102,3.0460013363,0.657229654739,2.388771681605,2.9697576109,0.640093124436,2.329664486453
2016,7,102,2.9680652484,0.640276398257,2.327788850154,3.0460013363,0.657229654739,2.388771681605
2016,8,102,3.0681547740,0.662007645874,2.406147128086,2.9680652484,0.640276398257,2.327788850154
2016,9,102,2.9653933140,0.639810669187,2.325582644828,3.0681547740,0.662007645874,2.406147128086
2016,10,102,2.9506773561,0.636157312342,2.314520043749,2.9653933140,0.639810669187,2.325582644828
2016,11,102,3.0272355651,0.652959000343,2.374276564798,2.9506773561,0.636157312342,2.314520043749
